"usageclass","checkouttype","materialtype","checkoutyear","checkoutmonth","checkouts","title","creator","subjects","publisher","publicationyear"
"Digital","OverDrive","AUDIOBOOK","2017","1","1","Marty McGuire Digs Worms!: Marty McGuire Series, Book 2 (unabridged) (Unabridged)","Kate Messner","Humor (Fiction), Juvenile Fiction","Scholastic Inc. Audiobooks","2012"
"Physical","Horizon","BOOK","2017","1","1","Running Ransom road : confronting the past, one marathon at a time / Caleb Daniloff.","Daniloff, Caleb.","Marathon running","Houghton Mifflin Harcourt,","c2012."
"Physical","Horizon","BOOK","2017","1","2","Positioning : the logic of sailboat racing / by Stuart H. Walker ; illustrations by Thomas C. Price.","Walker, Stuart H.","Sailboat racing, Navigation","W.W. Norton,","©1991."
"Physical","Horizon","SOUNDDISC","2017","1","1","The fiery cross. Part one, discs 1-24 [sound recording] / by Diana Gabaldon.","Gabaldon, Diana","Randall Claire Fictitious character Fiction, Time travel Fiction, North Carolina History Colonial period ca 1600 1775 Fiction, Historical fiction, Fantasy fiction","Recorded Books,","p2002."
"Digital","OverDrive","AUDIOBOOK","2017","1","1","The Girl in the Green Raincoat: Tess Monaghan Series, Book 11 (unabridged) (Unabridged)","Laura Lippman","Fiction, Mystery","Blackstone Audio, Inc.","2011"
"Digital","OverDrive","EBOOK","2017","1","1","Dogwalker: Stories","Arthur Bradford","Fiction, Humor (Fiction), Literature, Short Stories","Random House, Inc.","2015"
"Physical","Horizon","BOOK","2017","1","2","Recovery 2.0 : move beyond addiction and upgrade your life / Tommy Rosen.","Rosen, Tommy, 1967-","Recovering addicts, Mind and body, Yoga, Hatha yoga","Hay House, Inc.,","2014."
"Digital","OverDrive","EBOOK","2017","1","4","Stitches in Time","Terri DuLong","Fiction, Literature","Random House, Inc.","2016"
"Physical","Horizon","BOOK","2017","1","2","The 5th wave / Rick Yancey.","Yancey, Richard","Extraterrestrial beings Juvenile fiction, Survival Juvenile fiction, Science fiction, War stories, Young adult fiction","Speak,","2015."
"Physical","Horizon","BOOK","2017","1","1","Culture of complaint : the fraying of America / Robert Hughes.","Hughes, Robert, 1938-2012","Arts and society United States History 20th century, Popular culture United States","Oxford University Press,","1993."
"Digital","OverDrive","EBOOK","2017","1","1","Lancelot","Walker Percy","Fiction, Literature","Open Road Integrated Media","2012"
"Physical","Horizon","VIDEODISC","2017","1","2","Pacific explorations. Vol. 4, New Zealand, the rose and the dragon. New Zealand, the heron of the single flight [videorecording] / The Cousteau Society and Turner Broadcasting System ; producer, Jacques-Yves Cousteau ; writer, Paula Diperna.",,"Underwater exploration New Zealand, Marine biology New Zealand, New Zealand Description and travel, Video recordings for the hearing impaired","Warner Home Video,","[2005]"
"Physical","Horizon","VIDEODISC","2017","1","44","DCI Banks. Season four [videorecording] / BBC ; Left Bank Pictures for ITV ; written by Nicholas Hicks-Beach, Paul Logue ; produced by Radford Neville ; directed by David Richards, Craig Pickles, Kenneth Glenaan.",,"Banks Alan Fictitious character Drama, Police England Yorkshire Drama, Serial murderers England Drama, Serial murder investigation Drama, Crime Drama, Yorkshire England Drama, Detective and mystery television programs Great Britain, Television cop shows, Television series, Fiction television programs, Video recordings for the hearing impaired","BBC Worldwide,","[2015]."
"Digital","OverDrive","EBOOK","2017","1","1","Mortal Arts: Lady Darby Mystery Series, Book 2","Anna Lee Huber","Fiction, Historical Fiction, Mystery","Penguin Group (USA), Inc.","2013"
"Physical","Horizon","BOOK","2017","1","6","Curse on the land / Faith Hunter.","Hunter, Faith","Magic Fiction, Fantasy fiction","Roc,","2016."
"Physical","Horizon","MUSIC","2017","1","1","Best of Sara Bareilles.","Bareilles, Sara","Popular music 2001 2010, Popular music 2011 2020, Piano music Simplified editions","Sony ATV Music Publishing","[2014]"
"Physical","Horizon","BOOK","2017","1","1","Contemporary Japanese jewellery / Simon Fraser, [Louise Taylor and Toyojiro Hida].","Fraser, Simon","Jewelry Japan Exhibitions, Jewelry Japan History 20th century Exhibitions, Jewelers Japan Biography","Merrell ; Distributed in the USA and Canada by Rizzoli International Publications, Inc. through St Martin's Press,","2001."
"Physical","Horizon","BOOK","2017","1","3","Common stocks and uncommon profits and other writings / Philip A. Fisher.","Fisher, Philip A.","Penny stocks, Stocks, Investments","John Wiley & Sons,","c2003."
"Digital","OverDrive","EBOOK","2017","1","1","How to Have a Match Made in Heaven: A Transformational Approach to Dating, Relating, and Marriage","Ariel Kane","Family & Relationships, Nonfiction","Midpoint Trade Books","2013"
"Physical","Horizon","BOOK","2017","1","1","A circle of wives / Alice LaPlante.","LaPlante, Alice, 1958-","Women detectives Fiction, Murder Investigation Fiction, Polygamy Fiction, Large type books, Mystery fiction","Wheeler Publishing, A part of Gale, Cengage Learning, Gale, Cengage Learning,","2014."
"Digital","Freegal","SONG","2017","1","1","Burning Bridges","Lucinda Williams",,,
"Digital","Freegal","SONG","2017","1","1","Suite in G Minor, Z, 662: IV. Saraband","Henry Purcell,Richard Egarr",,,
"Physical","Horizon","BOOK","2017","1","2","Finishing school : a master class for knitters / Deborah Newton.","Newton, Deborah","Knitting Patterns","Sixth&Spring Books,","c2011."
"Physical","Horizon","BOOK","2017","1","1","Architecture and authority in Japan / William H. Coaldrake.","Coaldrake, William Howard","Public architecture Japan, Architecture and state Japan, Symbolism in architecture Japan","Routledge,","1996."
"Physical","Horizon","SOUNDDISC","2017","1","4","Most messed up [sound recording] / Old 97's.","Old 97's (Musical group)","Rock music 2011 2020","ATO Records,","p2014."
"Digital","Freegal","SONG","2017","1","1","Sonata 15","John Cage,James Tenney",,,
"Digital","OverDrive","EBOOK","2017","1","1","The Gathering: The New Heroes Series, Book 2","Michael Carroll","Science Fiction, Thriller, Young Adult Fiction","Penguin Group (USA), Inc.","2013"
"Digital","OverDrive","EBOOK","2017","1","1","Behind Closed Doors: DCI Louisa Smith Series, Book 2","Elizabeth Haynes","Fiction, Mystery, Romance, Suspense","HarperCollins Publishers Inc.","2015"
"Physical","Horizon","BOOK","2017","1","8","Pirate, Viking, & Scientist / Jared Chapman.","Chapman, Jared","Friendship Juvenile fiction, Experiments Juvenile fiction, Friendship Fiction, Experiments Fiction","Little, Brown and Company,","2014."
"Physical","Horizon","BOOK","2017","1","2","Sams teach yourself Oracle PL/SQL in 10 minutes / Ben Forta.","Forta, Ben","PL SQL Computer program language, Oracle Computer file, Relational databases","SAMS,","[2016]"
"Digital","OverDrive","AUDIOBOOK","2017","1","2","The Difficult Saint: Catherine LeVendeur Series, Book 6 (unabridged) (Unabridged)","Sharan Newman","Fiction, Mystery, Suspense","Blackstone Audio, Inc.","2014"
"Physical","Horizon","BOOK","2017","1","1","Nguyệt My. 1, Bí mật đầm Hạ Nguyệt / Chu Thanh Hương.","Chu, Thanh Hương, 1986-",,"Nhà xuất bản Hà Nội,","2013."
"Physical","Horizon","BOOK","2017","1","1","Ancient India : archaeology unlocks the secrets of India's past / by Anita Dalal.","Dalal, Anita","India Antiquities Juvenile literature, Excavations Archaeology India Juvenile literature","National Geographic,","c2007."
"Digital","OverDrive","EBOOK","2017","1","3","Treason at Lisson Grove: Thomas and Charlotte Pitt Series, Book 26","Anne Perry","Fiction, Historical Fiction, Mystery","Random House, Inc.","2011"
"Physical","Horizon","BOOK","2017","1","16","Pokémon adventures. 4 / story by Hidenori Kusaka ; art by Mato ; [English adaptation, Gerard Jones ; translation, Kaori Inoue].","Kusaka, Hidenori","Pok‚mon Fictitious characters Comic books strips etc, Cartoons and comics, Fantasy comic books strips etc, Graphic novels","Viz Media,","2009."
"Digital","OverDrive","AUDIOBOOK","2017","1","1","What a Duke Dares: Sons of Sin Series, Book 3 (unabridged) (Unabridged)","Anna Campbell","Fiction, Romance","Hachette Audio","2014"
"Physical","Horizon","BOOK","2017","1","10","The givenness of things : essays / Marilynne Robinson.","Robinson, Marilynne","Philosophical theology, Christianity Philosophy, Christian philosophy","Farrar, Straus and Giroux,","2015."
"Physical","Horizon","BOOK","2017","1","1","1001 curious things : Ye Olde Curiosity Shop and Native American art / Kate C. Duncan.","Duncan, Kate C.","Standley Joseph E Ethnological collections, Ye Olde Curiosity Shop Seattle Wash History, Ethnological museums and collections United States History, Indian art Collectors and collecting Washington State Seattle History, Indians of North America Antiquities Collectors and collecting Washington State Seattle History, Seattle Wash Antiquities","University of Washington Press,","2000."
"Physical","Horizon","BOOK","2017","1","2","Midnight hour / C.C. Hunter.","Hunter, C. C.","Witches Juvenile fiction, Dyslexics Juvenile fiction, High school students Juvenile fiction, Tattooing Juvenile fiction, Missing persons Juvenile fiction, Supernatural Fiction, Witches Fiction, Boarding schools Fiction, Schools Fiction, Near death experiences Fiction, Friendship Fiction, Love Fiction, Paranormal fiction, Fantasy fiction, Young adult fiction","St. Martin's Griffin,","2016."
"Physical","Horizon","BOOK","2017","1","1","Line & form, by Walter Crane.","Crane, Walter, 1845-1915","Drawing, Decoration and ornament","G. Bell & Sons,","1900."
"Physical","Horizon","VIDEODISC","2017","1","24","The perks of being a wallflower [videorecording] / Summit Entertainment ; a Mr. Mudd production ; produced by Lianne Halfon, Russell Smith, John Malkovich ; screenplay, directed by Stephen Chbosky.",,"Teenagers Drama, High school students Drama, Interpersonal relations Drama, Feature films, Coming of age films, Fiction films, Video recordings for the hearing impaired","Summit Entertainment,","2013."
"Digital","Hoopla","MUSIC","2017","1","1","Fractures",,"Hard Rock/Metal","Deathwish Inc",
"Digital","OverDrive","EBOOK","2017","1","1","The Death and Life of the Great American School System: How Testing and Choice Are Undermining Education","Diane Ravitch","Education, Nonfiction","Perseus Books Group","2010"
"Physical","Horizon","BOOK","2017","1","1","Dragon harper / Anne McCaffrey, Todd McCaffrey.","McCaffrey, Anne","Pern Imaginary place Fiction, Life on other planets Fiction, Space colonies Fiction, Dragons Fiction, Science fiction","Del Rey/Ballantine Books,","c2007."
"Physical","Horizon","BOOK","2017","1","1","Mexican American mojo : popular music, dance, and urban culture in Los Angeles, 1935-1968 / Anthony Macías.","Macias, Anthony F.","Popular music California Los Angeles History and criticism, Mexican Americans California Los Angeles Music History and criticism, Mexican Americans California Los Angeles Social life and customs","Duke University Press,","2008."
"Physical","Horizon","BOOK","2017","1","1","Wonders of the reef : diving with a camera / text and photographs by Stephen Frink.","Frink, Stephen","Underwater photography","Abrams,","1996."
"Physical","Horizon","VIDEODISC","2017","1","1","Hans Christian Andersen [videorecording] / Samuel Goldwyn Productions ; directed by Charles Vidor ; produced by Samuel Goldwyn ; screenplay by Moss Hart ; based on a story by Myles Connolly.",,"Andersen H C Hans Christian 1805 1875 Drama, Storytellers Drama, Ballet dancers Drama, Childrens stories Drama, Copenhagen Denmark Drama, Odense Denmark Drama, Musical films, Feature films, Childrens films, Fiction films, Biographical films, Video recordings for the hearing impaired","Warner Bros. Entertainment Inc., : Distributed by Warner Home Video,","2013."
"Physical","Horizon","BOOK","2017","1","1","Last kiss of summer : a Destiny Bay novel / Marina Adair.","Adair, Marina","Bakers Fiction, Fruit growers Fiction, Cider industry Fiction, Love stories","Forever,","2016."
"Digital","Hoopla","MOVIE","2017","1","4","Human Terrain",,"Documentary","Sideways Film",
"Digital","OverDrive","EBOOK","2017","1","8","Come and Get Us","James Patterson","Fiction, Suspense, Thriller","Hachette Digital, Inc.","2016"
"Digital","OverDrive","EBOOK","2017","1","1","Life Would Be Perfect If I Lived in That House","Meghan Daum","Biography & Autobiography, Business, Nonfiction, Self-Improvement","Random House, Inc.","2010"
"Digital","OverDrive","EBOOK","2017","1","1","The Secret Garden","Frances Hodgson Burnett","Classic Literature, Juvenile Fiction, Juvenile Literature","Sterling Publishing Co., Inc.","2013"
"Physical","Horizon","BOOK","2017","1","7","The path between the seas : the creation of the Panama Canal, 1870-1914 / David McCullough.","McCullough, David G.","Panama Canal Panama History","Simon and Schuster,","[2004], c1977."
"Physical","Horizon","VIDEODISC","2017","1","7","Dora and friends [videorecording] / Nickelodeon.",,"Dora the Explorer Fictitious character Juvenile drama, Friendship Juvenile drama, Television series, Childrens television programs, Animated television programs, Fiction television programs, Video recordings for the hearing impaired","[Publisher not identified],","[2015]"
"Physical","Horizon","BOOK","2017","1","1","Meatless in cowtown : a vegetarian guide to food and wine, Texas-style / Laura Samuel Meyn and Anthony Head ; photography by Jason Varney.","Meyn, Laura Samuel,","Vegetarian cooking, Cooking American Western style, Cookbooks","Runnig Press,","[2015]"
"Physical","Horizon","BOOK","2017","1","5","John Derian picture book / John Derian ; foreword by Anna Wintour.","Derian, John,","John Derian Company Inc Pictorial works, Decoration and ornament Themes motives","Artisan Books,","[2016]"
"Digital","OverDrive","AUDIOBOOK","2017","1","1","Goat Mountain: A Novel (unabridged) (Unabridged)","David Vann","Fiction, Literature","Blackstone Audio, Inc.","2015"
"Digital","OverDrive","EBOOK","2017","1","2","My Father Before Me: A Memoir","Chris Forhan","Biography & Autobiography, Nonfiction, Sociology","Simon & Schuster, Inc.","2016"
"Digital","OverDrive","EBOOK","2017","1","7","The Life-Writer","David Constantine","Fiction, Literature","Perseus Books Group","2016"
"Physical","Horizon","BOOK","2017","1","2","D is for drinking gourd : an African American alphabet / written by Nancy I. Sanders ; and illustrated by E.B. Lewis.","Sanders, Nancy I.","African Americans Juvenile literature, English language Alphabet Juvenile literature, Alphabet","Sleeping Bear Press,","c2007."
"Physical","Horizon","BOOK","2017","1","1","Divided we fall / Trent Reedy.","Reedy, Trent","Government Resistance to Juvenile fiction, Idaho National Guard Juvenile fiction, High schools Juvenile fiction, Schools Juvenile fiction, Mothers and sons Juvenile fiction, Idaho Juvenile fiction, Schools Fiction, Young adult fiction","Arthur A. Levine Books, an imprint of Scholastic Inc.,","2014."
"Physical","Horizon","BOOK","2017","1","2","The well-spoken woman : your guide to looking and sounding your best / Christine K. Jahnke ; [foreword by Barbara Lee].","Jahnke, Christine K., 1963-","Public speaking for women","Prometheus Books,","2011."
"Digital","OverDrive","EBOOK","2017","1","5","Mine to Possess: Psy-Changeling Series, Book 4","Nalini Singh","Fantasy, Fiction, Romance","Penguin Group (USA), Inc.","2010"
"Physical","Horizon","BOOK","2017","1","1","They marched into sunlight : war and peace in Vietnam and America, October 1967 / David Maraniss.","Maraniss, David","Vietnam War 1961 1975 United States, Vietnam War 1961 1975 Protest movements United States, United States Politics and government 1963 1969","Simon & Schuster,","c2003."
"Digital","OverDrive","AUDIOBOOK","2017","1","1","A Week in the Woods (Unabridged)","Andrew Clements","Juvenile Fiction, Juvenile Literature","Books on Tape","2011"
"Physical","Horizon","SOUNDDISC","2017","1","1","The dangerous days of Daniel X [sound recording] / James Patterson [& Michael Ledwidge]","Patterson, James, 1947-","Extraterrestrial beings Fiction, Criminals Juvenile fiction, Kidnapping Juvenile fiction, Orphans Juvenile fiction, Science fiction","Hachette Audio,","p2008."
"Digital","OverDrive","EBOOK","2017","1","2","The Big Book of Christmas Mysteries","Otto Penzler","Fiction, Mystery, Short Stories","Random House, Inc.","2013"
"Physical","Horizon","VIDEODISC","2017","1","40","Mr. Church / Cinelou Films presents a Cinelou Films/Envision Media Arts Production in association with Shenghua Entertainment and Voltage Pictures ; directed by Bruce Beresford ; written by Susan McMartin ; produced by Lee Nelson, David Buelow, Courtney Solomon, Mark Canton.",,"Mothers and daughters Drama, Families Drama, Cooks Drama, Feature films, Fiction films, Video recordings for the hearing impaired","Codeblack Films / Lionsgate,","[2016]"
"Physical","Horizon","BOOK","2017","1","1","The Black Panthers : a story of race, war, and courage : the 761st Tank Battalion in World War II / Gina M. DiNicolo.","DiNicolo, Gina M.,","United States Army Tank Battalion 761st History, United States Army African American troops History 20th century, World War 1939 1945 Regimental histories United States, World War 1939 1945 Participation African American, World War 1939 1945 Campaigns Europe, World War 1939 1945 Tank warfare, African American soldiers History 20th century","Westholme Publishing, LLC,","[2014]"
"Digital","OverDrive","EBOOK","2017","1","2","Retribution Falls: Tale of the Ketty Jay Series, Book 1","Chris Wooding","Fantasy, Fiction, Thriller","Random House, Inc.","2011"
"Digital","Freegal","SONG","2017","1","1","Nocturne No.3 in A minor","Yiruma",,,
"Physical","Horizon","BOOK","2017","1","1","Sacred mathematics : Japanese temple geometry / Fukagawa Hidetoshi, Tony Rothman ; [with a foreword by Freeman, Dyson].","Fukagawa, Hidetoshi, 1943-","Mathematics Japanese History, Mathematics Japan History Tokugawa period 1600 1868, Mathematics Problems exercises etc, Yamaguchi Kazu 1850","Princeton University Press,","c2008."
"Physical","Horizon","BOOK","2017","1","1","La cura mortal / James Dashner ; traduccion y adaptacion, Silvina Poch.","Dashner, James, 1972-","Survival Juvenile fiction, Spanish language materials, Young adult fiction","V & R Editoras,","[2012]"
"Physical","Horizon","BOOK","2017","1","8","Monster / Walter Dean Myers ; illustrations by Christopher Myers.","Myers, Walter Dean, 1937-2014","Trials Murder Juvenile fiction, Prisons Juvenile fiction, Self perception Juvenile fiction, African Americans Juvenile fiction","HarperTeen/Amistad,","2008, c1999."
"Digital","OverDrive","EBOOK","2017","1","6","Flour Water Salt Yeast: The Fundamentals of Artisan Bread and Pizza","Ken Forkish","Cooking & Food, Nonfiction","Random House, Inc.","2012"
"Digital","OverDrive","EBOOK","2017","1","1","The Twisted Root: William Monk Mystery Series, Book 10","Anne Perry","Fiction, Historical Fiction, Mystery","Random House, Inc.","2011"
"Physical","Horizon","BOOK","2017","1","1","Frommer's Florida / by Lesley Abravanel with Laura Miller.","Abravanel, Lesley","Florida Guidebooks","John Wiley & Sons, Inc.,","c2013."
"Physical","Horizon","VIDEODISC","2017","1","7","Hodejegerne [videorecording] = Headhunters / Magnolia Pictures ; Yellow Bird ; Friland ; i co-produksjon med Nordisk Film & Degeto Film ; manus, Ulf Ryberg, Lars Gudmestad ; produsenter, Asle Vatn, Marianne Gray ; regi, Morten Tyldum.",,"Executive search firms Drama, Art thieves Drama, Feature films, Fiction films, Thrillers Motion pictures, Video recordings for the hearing impaired","Magnolia Home Entertainment,","[2012]"
"Digital","Hoopla","MOVIE","2017","1","2","Grand Theft Parsons",,"Adventure, Comedy","Millennium Entertainment",
"Digital","OverDrive","EBOOK","2017","1","1","Memories of John Lennon","Yoko Ono","Biography & Autobiography, Nonfiction","HarperCollins Publishers Inc.","2006"
"Digital","OverDrive","EBOOK","2017","1","2","The French Chef in America: Julia Child's Second Act","Alex Prud'Homme","Biography & Autobiography, Cooking & Food, History, Nonfiction","Random House, Inc.","2016"
"Digital","OverDrive","EBOOK","2017","1","3","The Lost Girls: Three Friends. Four Continents. One Unconventional Detour Around the World.","Jennifer Baggett","Biography & Autobiography, Nonfiction","HarperCollins Publishers Inc.","2010"
"Physical","Horizon","BOOK","2017","1","4","Uncanny X-Men : Superior. Vol. 1, Survival of the fittest / Cullen Bunn, writer ; Greg Land, penciler ; Jay Leisten, inker ; Nolan Woodard, colorist ; VC's Joe Caramagna, letterer ; Greg Land, Jay Leisten & Nolan Woodard, cover art.","Bunn, Cullen","X Men Fictitious characters Comic books strips etc, Mutation Biology Comic books strips etc, Superheroes Comic books strips etc, Comic books strips etc United States, Superhero comics, Science fiction comics, Comics Graphic works, Graphic novels","Marvel Enterprises,","[2016]"
"Physical","Horizon","VIDEODISC","2017","1","3","The nun's story [videorecording] / Warner Bros. Pictures ; produced by Henry Blanke ; screenplay by Robert Anderson ; directed by Fred Zinnemann.",,"Nuns Drama, World War 1939 1945 Belgium Drama, Congo Democratic Republic Drama, Feature films, Religious films, War films, Video recordings for the hearing impaired","Distributed by Warner Home Video,","[2005]"
"Physical","Horizon","BOOK","2017","1","1","Lying in wait : and other true cases / Ann Rule.","Rule, Ann","Homicide United States Case studies, Murderers United States Case studies, Murder United States Case studies, Large type books, True crime stories","Thorndike Press,","2015."
"Digital","OverDrive","AUDIOBOOK","2017","1","1","Then Again (Unabridged)","Diane Keaton","Biography & Autobiography, Health & Fitness, Nonfiction, Performing Arts","Books on Tape","2011"
"Physical","Horizon","ER","2017","1","1","Fowler's dictionary of modern English usage.","Fowler, H. W. (Henry Watson), 1858-1933,","English language Usage Dictionaries","Oxford University Press,","2015."
"Digital","OverDrive","EBOOK","2017","1","5","Before They Are Hanged: The First Law Series, Book 2","Joe Abercrombie","Fantasy, Fiction","Hachette Digital, Inc.","2015"
"Digital","Freegal","SONG","2017","1","1","Sweetwater","Russ Freeman",,,
"Physical","Horizon","VIDEODISC","2017","1","12","Paw patrol. Meet Everest! [videorecording] / Nickelodeon ; Spin Master Productions.",,"Dogs Juvenile drama, Rescues Juvenile drama, Fiction television programs, Animated television programs, Childrens television programs, Television series","Paramount Home Entertainment,","[2015]"
"Physical","Horizon","BOOK","2017","1","2","Whoosh! : a watery world of wonderful creatures / written by Marilyn Baillie ; illustrated by Susan Mitchell.","Baillie, Marilyn","Aquatic animals Juvenile literature, Marine animals Juvenile literature, Animal behavior Juvenile literature, Animals Habits and behavior","Owlkids Books Inc.,","2014."
"Physical","Horizon","BOOK","2017","1","3","The mindful mom-to-be : a modern doula's guide to building a healthy foundation from pregnancy through birth / Lori Bregman with Stefani Newman ; foreword by Molly Sims.","Bregman, Lori.","Pregnancy, Childbirth","Rodale,","[2015]"
"Physical","Horizon","VIDEODISC","2017","1","1","Wet felting essentials for fiber artists [videorecording] : felt, embellish, & compose with wool / with Jane Lafazio.",,"Felting, Instructional films, Nonfiction films","F+W Media, Inc.,","c2015."
"Digital","OverDrive","AUDIOBOOK","2017","1","7","Hatchet: Hatchet Series, Book 1 (unabridged) (Unabridged)","Gary Paulsen","Suspense, Thriller, Young Adult Fiction","Books on Tape","2006"
"Physical","Horizon","SOUNDDISC","2017","1","1","Trance gamelan in Bali [sound recording].",,"Gamelan music Indonesia Bali Island, Gamelan music Indonesia Ubud, Gamelan gong kebyar music Indonesia Denpasar, Gamelan gong kebyar music Indonesia Bali Island, Barong Dance drama","Felmay,","p2010."
"Digital","OverDrive","EBOOK","2017","1","2","Thriller 3: Love Is Murder","Sandra Brown","Fiction, Thriller, Thriller","Harlequin Enterprises, Ltd.","2013"
"Physical","Horizon","BOOK","2017","1","3","Mechanica / Betsy Cornwell.","Cornwell, Betsy","Magic Juvenile fiction, Inventions Juvenile fiction, Fairy tales Adaptations, Magic Fiction, Inventions Fiction, Fairy tales Fiction, Young adult fiction","Clarion Books, Houghton Mifflin Harcourt,","[2015]"
"Physical","Horizon","VIDEODISC","2017","1","1","5 film noir killer classics [videorecording].",,"Feature films, Fiction films, Film noir","Questar, Inc. [distributor],","2004."
"Digital","OverDrive","AUDIOBOOK","2017","1","1","Discover Music of the Romantic Era (Unabridged)","David McCleery","Biography & Autobiography, Music, Nonfiction","Naxos of America, Inc.","2006"
"Physical","Horizon","SOUNDDISC","2017","1","4","Bink & Gollie / Kate DiCamillo and Alison McGhee ; illustrated by Tony Fucile.","DiCamillo, Kate","Best friends Juvenile fiction, Friendship in children Juvenile fiction, Jealousy in children Juvenile fiction, Adventure stories, Friendship Fiction, Humorous stories, Childrens audiobooks","Scholastic : Weston Woods,","[2010]"
"Physical","Horizon","SOUNDDISC","2017","1","3","An Americana Christmas [sound recording].",,"Christmas music","New West Records,","[2014]"
"Physical","Horizon","SOUNDDISC","2017","1","1","Nothing [sound recording] / N.E.R.D.","N.E.R.D. (Musical group)","Rock music 2001 2010, Rap Music","Star Trak/Interscope Records,","p2010."
"Physical","Horizon","BOOK","2017","1","5","Fireman Small-- fire down below! / written and illustrated by Wong Herbert Yee.","Yee, Wong Herbert","Fire fighters Juvenile fiction, Hotels motels etc Fiction, Animals Fiction, Stories in rhyme Juvenile fiction","Houghton Mifflin Co.,","2001."
"Physical","Horizon","VIDEODISC","2017","1","13","The hot rock [videorecording] / 20th Century Fox ; produced by Hal Landers and Bobby Roberts ; directed by Peter Yates ; screenplay by William Goldman.",,"Jewel thieves Drama, Theft Drama, Feature films, Comedy films, Caper films, Fiction films, Video recordings for the hearing impaired","Twentieth Century Fox Home Entertainment,","c2003."
"Digital","Freegal","SONG","2017","1","1","Eugene Onegin, Op. 24: Act I: Closing Scena","Bolshoi Theatre Soloists,Vladimir Fedoseyev,Moscow RTV Large Symphony Orchestra and Choir,Pyotr Ilyich Tchaikovsky",,,
"Digital","OverDrive","EBOOK","2017","1","2","Joy the Summer Vacation Fairy: Rainbow Magic Special Edition","Daisy Meadows","Juvenile Fiction, Juvenile Literature","Scholastic, Inc. (US)","2014"
"Physical","Horizon","BOOK","2017","1","6","Ungifted / Gordon Korman.","Korman, Gordon","Behavior Fiction, Middle schools Juvenile fiction, Schools Fiction, Gifted children Juvenile fiction, Robots Fiction, Robotics Juvenile fiction, Humorous stories","Balzer + Bray,","c2012."
"Physical","Horizon","BOOK","2017","1","1","The death of the mythic God : the rise of evolutionary spirituality / Jim Marion.","Marion, Jim, 1945-","Spirituality","Hampton Roads Pub.,","c2004."
"Physical","Horizon","BOOK","2017","1","1","Lonely planet's beautiful world.",,"Travel Pictorial works, Travel Pictorial works Guidebooks","Lonely Planet,","2013."
"Digital","Freegal","SONG","2017","1","1","Were Before","Cults",,,
"Physical","Horizon","BOOK","2017","1","2","The healer's manual : a beginner's guide to vibrational therapies / Ted Andrews.","Andrews, Ted, 1952-","Healing, Energy medicine","Llewellyn Publications,","2009."
"Physical","Horizon","BOOK","2017","1","3","Bear at home = Oso en casa / Stella Blackstone ; [illustrations by] Debbie Harter.","Blackstone, Stella","Bears Juvenile fiction, Dwellings Juvenile fiction, Stories in rhyme, Bears Fiction, Dwellings Fiction, Spanish language materials Bilingual","Barefoot Books,","2010."
"Physical","Horizon","BOOK","2017","1","1","La cucarachita Martina : adaptación de un cuento popular / ilustrado por Héctor Cuenca.",,"Cockroaches Folklore Juvenile literature, Folklore Cuba Juvenile literature, Spanish language materials","Lectorum Pub.,","[2007], c2008."
"Physical","Horizon","SOUNDDISC","2017","1","4","The best of Depeche Mode. Volume 1 [sound recording].","Depeche Mode (Musical group)","Popular music, Rock music","Sire/Reprise/Mute,","p2006."
"Physical","Horizon","BOOK","2017","1","21","M train / Patti Smith.","Smith, Patti","Smith Patti, Women rock musicians United States Biography, Rock musicians United States Biography","Alfred A. Knopf,","2015."
"Digital","Freegal","SONG","2017","1","1","Sparrow","Simon & Garfunkel",,,
"Physical","Horizon","BOOK","2017","1","2","Stanley Kubrick and me : thirty years at his side / Emilio D'Alessandro with Filippo Ulivieri ; translated from the Italian by Simon Marsh.","D'Alessandro, Emilio.","Kubrick Stanley, Motion picture producers and directors United States Biography, DAlessandro Emilio","Arcade Publishing,","2016."
"Physical","Horizon","BOOK","2017","1","1","Sister Rabbit's tricks / Emmett ""Shkeme"" Garcia ; illustrated by Victoria Pringle.","Garcia, Emmett Shkeme, 1969-","Indians of North America Folklore Juvenile literature, Rabbit Legendary character Juvenile literature","University of New Mexico Press,","2013."
"Physical","Horizon","BOOK","2017","1","4","George shrinks / story and pictures by William Joyce.","Joyce, William, 1957-","Size Fiction","Harper & Row,","c1985."
"Digital","Freegal","SONG","2017","1","1","McFeely (The Road Home)","Spaghetti Western",,,
"Digital","OverDrive","EBOOK","2017","1","4","Mouse House Hunter: Geronimo Stilton Series, Book 61","Geronimo Stilton","Humor (Fiction), Juvenile Fiction","Scholastic, Inc. (US)","2015"
"Physical","Horizon","BOOK","2017","1","1","What a wonderful world! Volume two / story & art by Inio Asano ; [translation, JN Productions].","Asano, Inio, 1980-","Japan Social life and customs Comic books strips etc, Graphic novels Japan Translations into English, Graphic novels","Viz Media, LLC,","2009."
"Physical","Horizon","BOOK","2017","1","1","The joys of my life / Alys Clare.","Clare, Alys","DAcquin Josse Fictitious character Fiction, Helewise Abbess Fictitious character Fiction, England Social life and customs 1066 1485 Fiction, Mystery fiction","Severn House,","2009, c2008."
